an,ap,ar,as,br,ch,ct,date,dd,dl,dn,ga,gj,hp,hr,jh,jk,ka,kl,la,ld,mh,ml,mn,mp,mz,nl,or,pb,py,rj,sk,status,tg,tn,tr,tt,un,up,ut,wb
0,58,0,0,36,3,14,03-May-20,0,427,0,0,374,0,66,0,35,13,0,19,0,678,0,0,49,0,0,2,330,0,114,0,Confirmed,21,266,12,2952,0,158,1,276
6,47,0,0,7,0,0,03-May-20,0,106,0,0,146,1,3,5,33,22,1,0,0,115,0,0,174,0,0,4,5,1,114,0,Recovered,46,38,0,911,0,56,0,-19
0,0,0,0,0,1,0,03-May-20,0,0,0,0,28,0,0,0,0,0,0,0,0,27,0,0,5,0,0,0,1,0,3,0,Deceased,0,1,0,140,0,0,0,74
0,67,0,0,11,5,1,04-May-20,0,349,0,0,376,1,75,0,25,37,0,0,0,1567,0,0,105,0,0,7,130,0,175,0,Confirmed,3,527,13,3656,0,121,0,61
0,36,0,0,3,2,0,04-May-20,0,69,0,0,153,0,9,0,16,28,61,0,0,350,0,0,58,0,0,0,11,0,82,0,Recovered,40,30,0,1082,0,48,0,86
0,0,0,0,0,0,0,04-May-20,0,0,0,0,29,0,1,0,0,2,0,0,0,35,0,0,9,0,0,0,2,0,6,0,Deceased,0,1,0,103,0,7,0,11
0,67,0,2,7,17,1,05-May-20,0,206,1,0,441,1,31,10,15,22,3,0,0,984,0,0,107,0,0,8,219,0,97,0,Confirmed,11,508,13,2971,0,114,1,85
0,65,0,0,31,0,0,05-May-20,0,37,0,0,186,0,2,6,17,10,0,0,0,354,0,0,144,1,0,0,5,0,87,0,Recovered,43,76,0,1295,0,185,0,46
0,1,0,0,0,0,0,05-May-20,0,0,0,0,49,1,0,0,0,2,0,0,0,34,0,0,11,0,0,1,2,0,12,0,Deceased,0,2,0,128,0,6,0,7
0,60,0,1,7,5,0,06-May-20,0,428,0,0,380,1,46,2,34,20,0,0,0,1233,0,0,89,0,0,28,75,0,159,0,Confirmed,11,771,22,3602,0,118,0,112
0,140,0,2,0,0,0,06-May-20,0,74,0,0,119,0,4,4,2,23,7,0,0,275,0,0,99,0,0,1,2,0,214,0,Recovered,20,31,0,1161,0,143,0,1
0,2,0,0,0,0,0,06-May-20,0,1,0,0,28,0,1,0,0,0,0,0,0,34,0,0,9,0,0,0,2,0,4,0,Deceased,0,2,0,91,0,4,0,4
0,56,0,8,8,11,0,07-May-20,0,448,0,0,388,3,31,5,18,12,0,0,0,1216,0,0,114,0,0,14,118,0,110,0,Confirmed,15,580,24,3344,0,73,0,92
1,51,0,0,60,0,0,07-May-20,0,389,0,0,209,0,0,4,13,12,5,0,0,207,0,0,132,0,0,1,14,0,150,0,Recovered,45,31,0,1475,0,120,0,31
0,2,0,0,1,0,0,07-May-20,0,1,0,0,29,0,0,0,1,1,0,0,0,43,0,0,8,0,0,0,1,0,6,0,Deceased,0,2,0,104,0,2,0,7
0,54,0,6,29,11,0,08-May-20,0,338,0,0,390,4,22,22,30,48,1,0,0,1089,0,0,89,0,0,51,87,1,152,0,Confirmed,10,600,30,3339,0,143,2,130
0,62,0,0,49,0,2,08-May-20,0,89,0,0,163,0,19,0,29,10,10,1,0,169,0,0,118,0,0,1,3,2,122,0,Recovered,34,58,0,1111,0,137,6,27
0,3,0,1,0,1,0,08-May-20,0,2,0,0,24,0,1,0,0,0,0,0,0,37,0,0,7,0,0,0,1,0,4,0,Deceased,0,3,0,97,0,4,0,9
0,43,0,2,32,23,0,09-May-20,0,224,0,0,394,2,28,2,13,41,2,0,0,1165,1,0,116,0,0,82,31,0,129,0,Confirmed,31,526,17,3175,0,159,4,108
0,45,0,0,51,3,5,09-May-20,0,0,0,0,219,1,11,37,4,10,1,0,0,330,0,0,131,0,0,5,5,0,151,0,Recovered,24,219,0,1414,0,112,1,49
0,3,0,-1,0,0,0,09-May-20,0,0,0,0,23,0,1,0,0,0,0,0,0,48,0,0,11,0,0,1,2,0,3,0,Deceased,1,4,0,115,0,8,0,11
0,50,0,1,96,4,0,10-May-20,0,381,0,0,398,6,28,1,25,54,7,0,0,1943,0,0,157,0,0,25,61,2,106,0,Confirmed,33,669,16,4311,0,94,1,153
0,38,0,0,36,0,6,10-May-20,0,49,0,0,454,0,10,0,15,36,4,3,0,399,0,0,196,0,0,0,9,1,79,0,Recovered,0,135,0,1669,0,154,0,45
0,1,0,0,1,1,0,10-May-20,0,5,0,0,21,0,1,0,0,1,0,0,0,53,0,0,4,0,0,0,0,0,2,0,Deceased,0,3,0,112,0,5,0,14
0,38,0,2,42,8,0,11-May-20,0,310,0,0,347,1,27,4,18,14,7,0,0,1230,0,0,171,0,0,38,54,0,174,0,Confirmed,79,798,0,3592,0,106,0,124
0,73,0,5,23,4,4,11-May-20,0,60,0,0,235,0,37,0,44,4,0,1,0,587,0,0,71,0,0,17,2,0,83,0,Recovered,50,92,0,1579,0,105,0,82
0,0,0,0,0,0,0,11-May-20,0,0,0,0,20,0,1,0,1,0,0,0,0,36,0,0,6,0,0,0,0,0,5,0,Deceased,0,6,0,81,0,1,0,5
0,71,0,0,130,6,0,12-May-20,0,406,0,0,362,8,50,11,55,63,5,0,0,1026,0,0,201,0,0,22,37,0,138,0,Confirmed,51,716,2,3562,0,91,1,110
0,58,0,0,5,2,1,12-May-20,0,383,1,0,466,0,5,1,28,7,0,0,0,339,0,0,113,0,0,31,3,0,130,0,Recovered,21,83,0,1905,0,115,0,113
0,1,0,0,0,0,0,12-May-20,0,13,0,0,24,0,0,0,0,0,0,0,0,53,0,0,4,0,0,0,1,0,4,0,Deceased,2,8,0,120,0,2,0,8
0,48,0,15,74,4,0,13-May-20,0,359,0,0,364,1,13,5,37,34,10,1,0,1495,0,0,187,0,0,101,10,1,202,0,Confirmed,41,509,1,3726,0,94,3,117
0,86,0,0,18,0,1,13-May-20,0,346,0,0,316,0,76,8,11,18,1,0,0,422,1,0,144,0,0,27,29,0,119,0,Recovered,117,41,0,1963,0,92,0,90
0,1,0,0,1,0,0,13-May-20,0,20,0,0,29,0,0,0,1,2,0,0,0,54,0,0,7,0,0,0,0,0,4,0,Deceased,2,3,0,137,0,4,0,9
0,68,0,7,46,0,1,14-May-20,0,472,0,8,324,6,25,26,12,28,26,0,0,1602,0,1,253,0,0,134,11,3,206,0,Confirmed,47,447,1,3991,0,144,6,87
0,50,0,0,12,7,1,14-May-20,0,187,0,0,191,0,21,0,19,9,3,0,0,542,0,0,167,0,0,15,23,0,65,0,Recovered,13,65,27,1594,0,107,4,66
0,1,0,0,0,0,0,14-May-20,0,9,0,0,20,0,0,0,0,2,0,0,0,44,0,0,5,0,0,0,0,0,4,0,Deceased,0,2,0,97,0,2,0,8
0,102,0,3,34,0,6,15-May-20,0,425,0,0,340,2,36,8,30,69,16,0,0,1576,0,0,169,0,0,65,-3,0,213,0,Confirmed,40,434,0,3808,0,155,4,84
0,60,0,1,28,3,0,15-May-20,0,473,0,0,282,0,25,10,28,20,0,2,0,475,0,0,112,0,0,8,82,0,91,0,Recovered,7,359,13,2234,0,93,1,61
0,0,0,0,0,0,0,15-May-20,0,8,0,0,20,0,2,0,0,1,0,0,0,49,0,0,2,0,0,0,0,0,0,0,Deceased,0,5,0,104,0,7,0,10
0,48,0,3,145,0,1,16-May-20,0,438,0,5,1057,2,33,6,108,36,11,0,0,1606,0,4,195,0,0,0,14,1,213,0,Confirmed,55,477,11,4794,0,201,9,115
0,101,0,0,33,11,2,16-May-20,0,408,0,0,273,4,50,16,29,16,4,0,0,524,0,0,32,0,0,30,952,0,215,0,Recovered,12,939,22,4012,0,276,0,63
0,1,0,0,1,0,0,16-May-20,0,6,0,0,19,0,0,0,1,0,0,0,0,67,0,0,4,0,0,0,0,0,1,0,Deceased,0,4,0,120,0,9,0,7
0,25,0,8,142,0,18,17-May-20,0,422,0,9,391,2,23,6,62,55,14,0,0,2347,0,0,187,0,0,91,18,0,242,0,Confirmed,42,639,-2,5049,0,206,1,101
0,103,0,1,0,0,1,17-May-20,0,276,0,0,191,1,48,0,33,13,0,0,0,600,0,0,88,0,0,24,109,0,111,0,Recovered,21,634,21,2538,0,195,1,67
0,1,0,0,0,0,0,17-May-20,0,19,0,0,34,0,1,0,1,1,0,0,0,63,0,0,5,0,0,1,3,0,5,0,Deceased,0,4,0,152,0,8,0,6
0,52,0,15,103,5,10,18-May-20,0,299,0,9,366,10,18,5,106,99,29,0,0,2005,0,0,259,0,0,48,16,0,305,0,Confirmed,41,536,0,4628,0,141,4,147
0,96,0,0,44,3,0,18-May-20,0,283,0,0,305,2,36,14,34,21,0,19,0,749,1,0,32,0,0,57,181,0,163,0,Recovered,10,234,4,2482,0,147,0,47
0,0,0,2,1,0,0,18-May-20,0,12,0,0,35,0,0,0,2,0,0,0,0,51,0,0,4,0,0,0,2,0,7,0,Deceased,0,3,0,131,0,6,0,6
0,57,0,42,96,3,5,19-May-20,0,500,0,8,395,2,36,20,28,149,12,0,0,2078,0,2,229,0,0,102,22,5,338,0,Confirmed,42,688,8,6154,814,321,15,137
0,69,0,0,0,3,0,19-May-20,0,265,0,0,239,5,29,0,38,13,0,0,0,1202,0,0,196,0,0,30,95,1,119,0,Recovered,9,489,27,3032,0,135,0,68
0,2,0,0,0,0,0,19-May-20,0,6,0,0,25,1,0,0,2,3,0,0,0,76,0,0,6,0,0,1,1,0,5,0,Deceased,4,3,0,146,0,5,0,6
0,71,0,31,257,3,14,20-May-20,0,534,0,4,398,18,29,42,73,67,24,1,0,2161,1,16,270,0,0,74,3,1,170,0,Confirmed,27,743,0,5720,282,249,15,142
0,43,0,7,54,79,0,20-May-20,0,442,0,0,176,3,21,2,31,13,5,0,0,679,0,0,103,0,0,36,152,0,67,0,Recovered,2,987,0,3113,0,148,1,62
0,1,0,0,0,0,0,20-May-20,0,10,0,0,30,0,0,0,1,1,0,0,0,65,0,0,9,0,0,1,0,0,4,0,Deceased,2,3,0,134,0,4,0,3
0,45,0,22,211,16,14,21-May-20,0,571,0,2,371,42,37,13,59,143,24,0,0,2345,0,0,246,0,0,51,23,0,212,0,Confirmed,38,776,2,6023,307,340,19,94
0,41,0,6,0,42,0,21-May-20,0,375,0,0,269,5,33,7,6,15,8,0,0,1408,0,0,110,0,0,50,25,0,81,0,Recovered,23,400,32,3131,0,138,0,57
0,1,0,0,0,0,0,21-May-20,0,18,0,0,24,0,0,0,2,0,0,0,0,64,0,0,4,0,0,1,1,0,4,0,Deceased,5,7,0,148,0,11,0,6
0,62,0,15,179,1,44,22-May-20,0,660,0,2,363,16,37,20,40,138,42,2,0,2940,0,1,189,0,0,86,1,3,267,0,Confirmed,62,786,0,6536,217,220,8,135
0,26,0,0,58,0,3,22-May-20,0,330,0,9,392,0,25,0,36,26,2,0,0,857,0,0,245,0,0,43,28,0,195,0,Recovered,7,846,4,3280,0,120,0,28
0,1,0,0,2,0,0,22-May-20,0,14,0,0,29,0,2,0,0,0,1,0,0,63,0,0,1,0,0,0,0,0,2,0,Deceased,3,4,0,142,0,14,0,6
0,47,0,121,228,6,42,23-May-20,0,591,1,1,396,17,64,27,80,216,62,3,0,2608,0,3,201,0,0,80,16,0,248,1,Confirmed,52,759,16,6663,279,282,91,127
0,48,0,2,24,1,2,23-May-20,0,370,0,0,289,2,44,5,54,11,3,0,0,821,0,0,178,0,0,61,23,0,106,0,Recovered,25,363,0,2576,0,82,2,60
0,1,0,0,0,0,0,23-May-20,0,23,0,0,27,0,0,0,1,1,0,0,0,60,0,0,9,0,0,0,0,0,7,0,Deceased,1,5,0,142,0,3,0,4
0,66,1,46,180,37,38,24-May-20,0,508,0,11,394,18,53,20,52,130,53,3,0,3041,0,3,294,0,0,67,15,15,286,0,Confirmed,41,765,3,7111,439,251,73,208
0,62,0,1,49,0,0,24-May-20,0,273,0,0,243,2,15,7,35,46,5,0,0,1196,0,2,141,0,0,53,28,2,62,0,Recovered,24,833,13,3285,0,132,3,58
0,0,0,0,0,1,0,24-May-20,0,30,0,0,29,0,0,1,0,0,1,0,0,58,0,0,9,0,0,0,1,0,3,0,Deceased,4,8,0,156,0,6,2,3
0,106,0,156,163,4,40,25-May-20,0,635,0,1,405,20,29,35,47,93,49,1,0,2436,1,4,194,0,3,102,21,8,272,0,Confirmed,66,805,4,6414,304,229,32,149
0,51,0,5,31,8,3,25-May-20,0,231,0,3,224,4,37,0,0,51,12,0,0,1186,0,0,163,0,0,99,15,5,208,0,Recovered,72,407,0,3012,0,122,0,75
0,0,0,0,2,0,0,25-May-20,0,15,0,0,30,0,0,0,2,2,0,0,0,60,0,0,10,0,0,0,0,0,4,0,Deceased,3,7,0,150,0,8,1,6
0,97,0,134,231,12,68,26-May-20,0,412,0,0,361,24,92,21,91,101,67,0,0,2091,5,3,165,0,1,79,25,0,236,0,Confirmed,112,646,34,5907,328,227,51,193
0,125,0,0,67,0,12,26-May-20,0,183,0,9,501,0,22,5,24,59,10,0,0,1168,0,0,118,0,0,84,5,0,220,0,Recovered,120,611,0,3585,0,164,6,72
0,1,0,0,1,0,0,26-May-20,0,12,0,0,27,0,0,0,1,0,1,0,0,97,0,0,5,0,0,0,0,0,3,0,Deceased,1,11,0,173,0,8,0,5
0,134,0,101,68,1,4,27-May-20,0,792,0,1,376,26,76,7,162,135,40,1,0,2190,0,5,237,0,5,76,33,0,280,0,Confirmed,107,817,10,7246,1043,267,69,183
0,48,0,25,118,0,4,27-May-20,0,310,0,9,410,3,14,0,21,17,10,0,0,964,0,0,238,0,0,79,0,0,286,0,Recovered,37,567,0,3434,0,167,15,92
0,1,0,0,1,0,0,27-May-20,0,15,0,0,23,2,2,0,2,3,0,0,0,105,0,0,8,0,0,0,0,0,3,0,Deceased,6,6,0,188,0,5,0,6
0,128,1,97,149,10,34,28-May-20,0,1024,0,1,367,8,123,6,115,115,85,20,0,2598,1,11,192,0,9,67,19,4,251,0,Confirmed,117,827,2,7254,319,179,31,344
0,68,0,16,132,2,0,28-May-20,0,231,0,1,454,7,43,0,5,53,3,0,0,698,0,0,123,0,0,75,28,0,253,0,Recovered,24,639,2,3171,0,224,0,90
0,1,0,0,0,0,0,28-May-20,0,13,0,0,22,0,1,0,1,0,1,0,0,85,0,0,8,0,0,0,0,0,7,0,Deceased,4,12,0,176,0,15,0,6
0,85,0,177,174,0,17,29-May-20,0,1105,0,0,372,14,217,82,128,248,62,0,0,2682,6,4,192,0,7,63,39,4,298,0,Confirmed,169,874,10,8138,341,275,216,277
0,101,0,22,159,0,17,29-May-20,0,351,0,3,608,10,59,63,16,60,10,0,0,8381,0,2,219,0,0,90,3,6,429,0,Recovered,36,765,0,11735,0,195,23,107
0,1,0,0,0,0,1,29-May-20,0,82,0,0,20,0,0,1,1,1,1,0,0,116,0,0,13,0,0,2,2,0,4,0,Deceased,4,9,0,269,0,4,0,7
0,131,1,159,206,0,32,30-May-20,0,1163,0,1,412,18,202,73,177,141,58,3,0,2940,0,1,246,0,11,96,36,0,252,0,Confirmed,74,938,17,8364,370,256,33,317
0,55,0,38,102,10,2,30-May-20,0,229,0,1,621,24,31,40,33,103,10,0,0,1084,0,0,175,0,0,73,18,0,495,0,Recovered,31,687,5,4303,0,241,0,195
0,0,0,0,6,0,0,30-May-20,0,18,0,0,27,0,1,0,0,1,1,0,0,99,0,0,9,0,0,0,2,0,9,0,Deceased,6,6,0,205,0,12,1,7
0,110,0,123,242,4,51,31-May-20,0,1295,0,1,438,18,168,41,105,299,61,0,0,2487,0,11,198,0,7,129,30,13,214,0,Confirmed,199,1149,45,8789,448,374,158,371
0,51,0,22,209,0,12,31-May-20,0,403,0,2,689,9,77,0,19,221,15,4,0,1248,0,5,398,0,0,76,20,2,293,0,Recovered,16,757,1,4928,0,192,0,187
0,2,0,0,2,0,0,31-May-20,0,57,0,0,31,0,0,0,0,2,0,0,0,89,0,0,7,0,0,0,1,0,1,0,Deceased,5,13,0,222,0,4,0,8
0,105,18,146,138,4,49,01-Jun-20,0,990,1,2,423,9,265,26,155,187,57,0,0,2358,1,12,194,0,0,156,38,9,269,0,Confirmed,94,1162,107,7723,139,286,52,271
0,34,0,99,221,15,7,01-Jun-20,0,268,0,6,861,2,7,40,19,100,18,0,0,779,0,0,161,0,0,119,13,0,181,0,Recovered,63,413,0,3882,0,187,120,149
0,2,0,0,0,0,0,01-Jun-20,0,50,0,0,25,0,1,0,3,1,1,0,0,76,0,0,8,0,0,0,-1,0,5,0,Deceased,6,11,0,201,0,5,0,8
0,115,2,74,151,4,15,02-Jun-20,0,1298,0,6,415,5,296,61,117,388,86,4,0,2287,2,6,137,12,6,141,41,0,273,0,Confirmed,99,1091,48,8812,784,368,84,396
0,40,0,53,62,0,9,02-Jun-20,0,497,0,7,1114,18,14,0,7,75,19,0,0,1225,0,3,218,0,0,80,17,0,222,0,Recovered,35,536,0,4531,0,146,30,104
0,0,0,0,1,1,1,02-Jun-20,0,33,0,0,29,0,2,0,2,0,1,1,0,103,0,0,6,0,0,0,2,0,4,0,Deceased,4,13,0,222,0,7,2,10
0,180,10,271,230,0,64,03-Jun-20,0,1513,8,47,485,14,302,42,139,267,82,9,0,2560,3,19,168,1,9,143,34,11,279,1,Confirmed,129,1286,151,9689,709,141,42,340
0,50,0,76,222,0,40,03-Jun-20,0,299,0,0,318,10,20,1,54,111,24,1,0,996,1,24,224,0,0,91,12,8,309,0,Recovered,30,610,0,3789,0,81,7,170
0,4,0,0,1,0,0,03-Jun-20,0,59,0,0,30,0,0,0,1,1,0,0,0,122,0,0,7,0,0,0,1,0,6,0,Deceased,7,8,0,259,0,1,1,10
0,141,5,285,126,1,147,04-Jun-20,0,1359,3,40,492,24,327,63,285,257,94,4,0,2933,0,16,174,3,22,90,39,9,210,0,Confirmed,127,1384,24,9847,360,367,68,368
0,65,0,46,95,8,36,04-Jun-20,0,356,0,0,455,29,34,69,41,106,39,0,0,1352,0,0,192,0,0,65,14,4,360,0,Recovered,31,585,0,4390,0,182,38,188
0,3,0,0,3,0,0,04-Jun-20,0,44,0,0,33,0,1,1,1,4,3,0,0,123,0,0,6,0,0,0,0,0,4,0,Deceased,6,15,0,274,0,15,2,10
0,138,4,128,146,7,90,05-Jun-20,0,1330,0,30,510,10,316,95,182,515,111,3,0,2436,0,8,234,7,27,130,46,5,222,1,Confirmed,143,1438,48,9472,127,496,62,427
0,36,0,50,113,51,25,05-Jun-20,0,417,0,8,344,10,86,69,38,83,22,0,0,1466,0,0,241,0,0,123,26,6,255,0,Recovered,40,861,0,4770,0,209,47,144
0,2,0,0,1,0,0,05-Jun-20,0,49,0,0,35,0,0,1,1,0,0,0,0,139,0,0,7,0,0,1,1,0,5,0,Deceased,8,12,0,286,0,12,1,11
0,210,2,230,233,3,60,06-Jun-20,0,1320,5,71,498,7,355,106,143,378,108,2,0,2739,0,25,232,0,0,173,54,3,253,4,Confirmed,206,1458,55,10408,582,370,88,435
0,75,0,79,65,0,28,06-Jun-20,0,349,0,0,313,5,71,38,40,280,50,2,0,2243,0,14,230,0,8,112,23,5,142,0,Recovered,83,633,0,5433,0,260,78,207
0,0,0,0,0,0,2,06-Jun-20,0,53,0,0,29,0,0,0,3,2,1,0,0,120,0,0,15,0,0,0,2,0,13,0,Deceased,10,19,0,297,0,11,0,17
0,199,3,208,239,2,150,07-Jun-20,0,1282,1,33,480,11,496,75,620,239,107,4,0,3007,3,15,173,10,9,75,93,12,262,0,Confirmed,154,1515,53,10882,418,433,52,449
0,29,0,48,107,1,7,07-Jun-20,0,335,1,0,319,28,194,17,90,159,41,0,0,1924,0,0,223,0,0,178,14,1,253,0,Recovered,32,604,19,5191,0,277,106,184
0,2,0,0,1,0,0,07-Jun-20,0,51,0,0,30,0,4,0,2,2,0,0,0,91,0,0,13,0,0,1,1,0,9,0,Deceased,14,18,0,261,0,7,2,13
0,154,6,154,177,6,124,08-Jun-20,0,1007,2,30,477,10,406,187,198,308,91,0,0,2554,3,100,237,8,6,138,55,9,277,0,Confirmed,92,1562,38,8536,-773,411,56,426
0,42,0,148,137,11,69,08-Jun-20,0,358,0,2,321,5,226,29,108,309,11,0,0,1661,0,6,205,0,0,99,22,4,363,0,Recovered,0,528,0,5171,0,159,186,162
0,0,0,0,1,0,0,08-Jun-20,0,62,0,0,31,0,11,0,4,3,1,0,0,109,0,0,2,0,0,0,2,0,6,0,Deceased,5,17,0,271,0,8,0,9
1,69,0,215,208,6,14,09-Jun-20,0,1366,2,29,470,16,355,126,61,161,91,5,0,2258,4,32,211,46,5,146,56,4,369,6,Confirmed,178,1685,26,9981,874,388,126,372
0,48,1,312,228,0,12,09-Jun-20,0,504,0,0,409,14,107,40,182,164,34,0,0,1664,0,6,193,0,2,140,39,2,211,3,Recovered,0,798,0,5634,0,325,41,155
0,2,0,1,2,0,1,09-Jun-20,0,31,0,0,33,0,6,1,3,2,0,0,0,120,0,0,6,0,0,0,2,0,9,0,Deceased,6,18,1,272,0,18,0,10
1,365,4,235,243,2,51,10-Jun-20,0,1501,5,28,510,14,370,135,161,120,65,7,0,3254,1,7,200,5,1,110,86,12,355,0,Confirmed,191,1927,31,11156,516,275,25,343
0,110,2,152,164,4,4,10-Jun-20,0,384,0,0,370,13,381,33,165,257,57,0,0,1877,0,0,163,0,12,149,65,5,241,0,Recovered,75,1008,47,6275,0,302,76,159
0,1,0,1,1,0,1,10-Jun-20,0,79,0,0,34,1,7,0,3,3,1,0,0,149,0,0,7,0,0,0,0,0,4,0,Deceased,8,19,0,358,0,20,2,17
3,182,6,145,250,4,136,11-Jun-20,0,1877,1,30,513,19,389,48,67,204,83,20,0,3607,0,55,192,9,2,136,82,13,238,0,Confirmed,209,1875,25,11135,-296,478,93,440
0,99,0,184,152,4,70,11-Jun-20,0,486,0,0,366,26,73,38,149,114,62,4,0,1562,5,9,150,0,7,72,27,7,206,0,Recovered,176,1372,39,6044,0,321,55,209
0,2,0,0,0,0,0,11-Jun-20,0,101,0,0,38,0,12,0,1,3,1,0,0,152,0,0,4,0,0,1,4,2,6,0,Deceased,9,23,0,394,0,24,1,10
0,207,19,263,148,13,47,12-Jun-20,0,2137,0,46,495,16,366,57,156,271,78,104,0,3493,0,19,202,2,26,112,99,6,230,50,Confirmed,164,1982,41,11306,-616,528,69,476
0,123,0,152,230,2,123,12-Jun-20,0,667,0,2,392,17,214,55,266,464,32,4,0,1718,4,0,159,0,28,120,23,9,236,0,Recovered,285,1342,0,7263,0,317,61,218
0,0,0,2,1,0,0,12-Jun-20,0,129,0,0,31,0,6,0,1,7,1,0,0,127,0,0,9,0,0,1,4,1,7,0,Deceased,9,18,0,388,0,20,5,9
0,222,5,207,193,5,105,13-Jun-20,0,2134,5,60,517,16,415,55,148,308,85,198,0,3427,0,64,198,6,7,225,77,13,333,0,Confirmed,253,1989,83,12039,-331,502,61,454
0,94,2,221,370,0,87,13-Jun-20,0,1547,0,1,390,16,328,131,183,208,46,10,0,1550,1,0,176,0,27,120,45,6,326,2,Recovered,74,1362,37,8092,0,266,130,336
0,2,0,0,0,0,0,13-Jun-20,0,57,0,0,33,0,8,0,2,3,0,0,0,113,0,0,7,0,0,0,2,0,10,0,Deceased,8,30,0,309,0,20,2,12
2,294,3,218,186,2,121,14-Jun-20,0,2224,4,41,511,16,459,52,163,176,54,112,0,3390,0,9,161,2,10,186,77,18,293,5,Confirmed,237,1974,33,11405,-548,497,34,389
0,131,1,155,289,0,88,14-Jun-20,0,878,0,4,442,17,200,89,120,312,56,12,0,1632,3,18,300,0,4,114,29,9,229,0,Recovered,25,1138,118,7358,0,393,34,518
0,2,0,0,1,0,3,14-Jun-20,0,56,0,0,29,0,10,0,4,5,0,0,0,120,0,0,12,0,0,1,2,1,10,0,Deceased,3,38,0,324,0,14,1,12
1,304,4,191,187,5,44,15-Jun-20,0,1647,0,28,514,38,514,30,179,213,82,6,0,2786,0,32,133,5,4,146,127,8,287,0,Confirmed,219,1843,10,10032,-464,476,26,407
0,69,0,245,251,6,124,15-Jun-20,0,604,0,11,339,16,562,95,215,174,73,2,0,5071,0,60,226,0,0,146,87,4,219,0,Recovered,389,797,0,10639,0,342,78,434
0,2,0,0,2,1,0,15-Jun-20,0,73,0,0,28,0,12,1,3,2,1,0,0,178,0,0,6,0,0,0,4,0,9,0,Deceased,2,44,0,396,0,18,0,10
3,264,4,201,148,8,69,16-Jun-20,0,1859,15,37,524,4,550,46,78,317,79,94,0,2701,0,10,148,4,2,108,104,14,235,0,Confirmed,213,1515,1,11086,712,507,97,415
0,128,0,206,345,1,91,16-Jun-20,0,73,7,0,418,19,183,121,177,322,60,3,0,1802,2,8,249,0,15,120,18,4,177,0,Recovered,261,1438,123,7226,0,294,27,534
0,2,0,0,1,0,0,16-Jun-20,0,437,0,0,28,0,18,0,1,7,0,0,0,1409,0,0,11,0,0,0,1,0,7,0,Deceased,4,49,0,2004,0,18,1,10
0,351,4,184,130,5,80,17-Jun-20,0,2414,5,27,520,25,560,57,108,204,75,38,0,3307,-1,52,161,0,14,175,126,29,326,2,Confirmed,269,2174,43,13108,589,583,81,391
0,128,3,231,205,4,165,17-Jun-20,0,957,3,11,348,7,204,30,133,348,90,7,0,1315,3,33,236,0,0,73,77,10,505,0,Recovered,44,842,0,6890,0,335,38,505
0,2,0,0,0,0,0,17-Jun-20,0,67,0,0,27,0,12,1,1,8,0,0,0,114,0,0,6,0,0,0,6,1,5,0,Deceased,1,48,0,341,0,30,1,11
1,425,0,209,100,4,82,18-Jun-20,0,2877,4,49,510,10,386,23,149,210,97,0,0,3752,0,54,182,9,0,174,118,26,315,0,Confirmed,352,2141,21,13829,430,604,80,435
2,131,1,206,185,0,103,18-Jun-20,0,3884,2,13,389,5,604,47,230,176,89,3,0,1672,1,7,244,0,6,97,32,7,275,1,Recovered,230,1017,83,10741,0,399,132,468
0,2,0,1,5,0,0,18-Jun-20,0,65,0,0,31,0,4,1,7,12,1,0,0,100,0,0,4,0,0,0,5,1,17,0,Deceased,3,49,0,343,0,23,0,12
2,465,32,0,250,7,72,19-Jun-20,0,3137,14,20,540,32,525,42,125,337,118,57,0,3827,0,75,156,0,5,165,217,16,299,0,Confirmed,499,2115,27,14638,224,809,74,355
0,133,3,218,137,9,103,19-Jun-20,0,2228,0,9,340,12,333,137,50,230,96,0,0,1935,0,19,116,8,16,153,66,2,255,16,Recovered,51,1630,18,9029,0,357,47,302
0,4,0,0,5,0,1,19-Jun-20,0,66,0,0,27,0,10,0,4,9,0,0,0,142,0,0,9,0,0,0,9,1,3,0,Deceased,3,41,0,364,0,19,0,11
0,491,0,249,213,23,116,20-Jun-20,0,3630,17,29,539,29,480,63,154,416,127,92,0,3874,0,96,142,10,3,179,120,51,381,0,Confirmed,546,2396,8,15918,338,541,124,441
0,206,1,136,269,1,63,20-Jun-20,0,7725,12,11,535,20,239,69,142,183,57,22,0,1380,0,14,132,0,13,237,42,13,277,0,Recovered,154,1045,23,13974,0,374,17,562
0,5,0,0,0,0,1,20-Jun-20,0,77,0,0,20,0,5,0,6,9,0,0,0,91,0,0,6,0,0,1,6,0,4,0,Deceased,5,38,0,308,0,22,1,11
1,477,4,332,162,2,121,21-Jun-20,0,3000,5,64,580,17,412,74,122,453,133,1,0,3870,0,64,179,1,10,304,122,28,393,8,Confirmed,730,2532,35,15151,-138,596,43,414
2,196,6,202,264,0,53,21-Jun-20,0,1719,1,6,655,12,429,2,46,226,93,17,0,1591,5,18,135,0,3,186,22,9,323,4,Recovered,225,1438,79,9075,0,626,50,432
0,5,0,0,2,0,0,21-Jun-20,0,63,0,0,25,0,11,0,1,5,0,0,0,186,0,0,14,0,0,4,1,1,12,0,Deceased,7,53,0,426,0,21,0,15
0,443,9,267,228,5,47,22-Jun-20,0,2909,15,46,563,54,390,42,132,249,138,10,0,3721,2,57,175,1,69,143,161,17,302,0,Confirmed,872,2710,16,13560,-1295,591,58,413
